,Id_block_Mots_en_commun,Mots_en_commun,Id_block_Mots_differents,Mots_dans_nrc_pas_dans_elal,Id_block_Mots_als,Mots_en_alsacien,Id_block_text_fr,Text_fr,Id_block_text_als,Text_als
530,236.0,père,92.0,vendre,113.0,lang,,,,
531,238.0,temps,92.0,acheteur,113.0,verbrennt,,,,
532,238.0,bien,93.0,grand,113.0,Ja,,,,
533,238.0,imbécile,,,113.0,Herr,,,,
534,238.0,intime,93.0,pourquoi,113.0,schlächt,,,,
535,239.0,difficile,93.0,cheval,113.0,mitnander,,,,
536,241.0,imbécile,93.0,blanc,113.0,rächt,,,,
537,241.0,pleurer,94.0,nom,113.0,Ehre,,,,
538,243.0,plein,,,113.0,vergelte,,,,
539,243.0,curieux,,,114.0,junge,,,,
540,244.0,imbécile,94.0,pension,114.0,Spritz,,,,
541,244.0,demander,94.0,femme,114.0,Herr,,,,
542,245.0,homme,95.0,main,115.0,leischte,,,,
543,245.0,imbécile,,,115.0,loss,,,,
544,246.0,diable,96.0,note,115.0,Simpel,,,,
545,247.0,beau,96.0,expression,116.0,Bitte,,,,
546,247.0,recevoir,,,116.0,sehr,,,,
547,247.0,baiser,,,116.0,meine,,,,
548,248.0,baiser,97.0,trouver,116.0,Herren,,,,
549,248.0,donner,,,116.0,bitte,,,,
550,248.0,bien,98.0,singe,116.0,Herr,,,,
551,249.0,règne,,,117.0,Ja,,,,
552,249.0,temps,,,117.0,Schön,,,,
553,249.0,extraordinaire,99.0,voiture,117.0,Jugend,,,,
554,249.0,ami,,,118.0,Gueter,,,,
555,249.0,bien,,,118.0,voll,,,,
556,251.0,bonheur,,,118.0,Dokter,,,,
557,251.0,endroit,,,118.0,lang,,,,
558,252.0,donner,,,119.0,scheen,,,,
559,252.0,déchirure,101.0,parler,119.0,Schmutz,,,,
560,253.0,déchirure,101.0,haut,119.0,fette,,,,
561,254.0,faute,,,119.0,scheene,,,,
562,254.0,suite,102.0,cheval,119.0,gewinne,,,,
563,255.0,diable,,,120.0,streng,,,,
564,256.0,comprendre,,,121.0,Liewe,,,,
565,256.0,visite,102.0,femme,121.0,Noochber,,,,
566,257.0,extraordinaire,,,121.0,bekumme,,,,
567,257.0,fâcheux,103.0,possible,121.0,uff,,,,
568,258.0,incrédule,103.0,épouse,122.0,trüri,,,,
569,258.0,curieux,,,122.0,Uehre,,,,
570,258.0,croire,103.0,manger,122.0,Freundlich,,,,
571,258.0,simplement,,,122.0,unglicklich,,,,
572,259.0,diable,104.0,note,122.0,Kriz,,,,
573,259.0,bien,104.0,expression,123.0,Uehre,,,,
574,260.0,bien,,,123.0,Vater,,,,
575,261.0,tonnerre,,,123.0,froh,,,,
576,261.0,fusil,,,123.0,gläub,,,,
577,262.0,père,,,123.0,recht,,,,
578,262.0,tromper,105.0,pluie,123.0,zamme,,,,
579,262.0,travail,,,123.0,scheeni,,,,
580,263.0,conduire,,,123.0,netti,,,,
581,263.0,volontiers,,,123.0,wohr,,,,
582,263.0,cadeau,107.0,gens,124.0,gäje,,,,
583,263.0,charlatan,,,124.0,loss,,,,
584,264.0,opposition,107.0,bras,125.0,erfahre,,,,
585,264.0,incendie,,,125.0,sait,,,,
586,266.0,coquin,107.0,village,125.0,gläub,,,,
587,267.0,père,,,125.0,kumme,,,,
588,268.0,coup,108.0,ruche,126.0,Schlimmer,,,,
589,268.0,aide,,,127.0,Kumme,,,,
590,268.0,bien,109.0,parler,127.0,g'schläuje,,,,
591,268.0,extraordinaire,109.0,bétail,128.0,uf,,,,
592,269.0,père,,,128.0,Räche,,,,
593,271.0,ciel,110.0,vélo,128.0,Steel,,,,
594,271.0,aura,110.0,journal,128.0,uff,,,,
595,271.0,chance,110.0,gens,129.0,gemacht,,,,
596,271.0,cher,,,129.0,uff,,,,
597,272.0,chance,110.0,commune,129.0,genäuj,,,,
598,273.0,bas,,,129.0,Vermöje,,,,
599,273.0,célèbre,110.0,faire,130.0,Verleebt,,,,
600,274.0,bien,,,130.0,Satan,,,,
601,274.0,plaisanterie,,,131.0,tönze,,,,
602,275.0,simple,110.0,village,131.0,schade,,,,
603,275.0,idiot,110.0,dîner,131.0,halt,,,,
604,275.0,éducation,111.0,rage,132.0,Herr,,,,
605,275.0,seul,111.0,aller,132.0,alten,,,,
606,275.0,coupable,111.0,taureau,132.0,Tiere,,,,
607,275.0,présence,111.0,commune,132.0,Richtig,,,,
608,275.0,demander,,,133.0,richtige,,,,
609,275.0,homme,,,133.0,hauptsächlich,,,,
610,276.0,diable,,,133.0,Tier,,,,
611,277.0,chance,,,133.0,richtig,,,,
612,277.0,mettre,112.0,visiter,134.0,schwarz,,,,
613,277.0,colère,112.0,exemple,134.0,Flecken,,,,
614,277.0,éducation,112.0,pompe,134.0,Ja,,,,
615,277.0,heureux,112.0,crever,134.0,Flecke,,,,
616,278.0,coquin,112.0,rage,135.0,Danke,,,,
617,278.0,professeur,113.0,village,135.0,Bitte,,,,
618,279.0,aider,113.0,entier,135.0,sehr,,,,
619,279.0,mettre,113.0,matériel,136.0,dumm,,,,
620,281.0,coupable,,,136.0,Mäul,,,,
621,281.0,suite,,,136.0,sehr,,,,
622,282.0,demander,,,136.0,gefährlich,,,,
623,282.0,père,,,136.0,Tiere,,,,
624,283.0,ami,,,137.0,sehr,,,,
625,284.0,dictionnaire,,,137.0,Schwarze,,,,
626,284.0,chance,,,137.0,Tod,,,,
627,284.0,joli,114.0,pompe,137.0,Opfer,,,,
628,284.0,amoureux,114.0,rage,137.0,Richtig,,,,
629,284.0,accord,114.0,crever,137.0,gut,,,,
630,285.0,imbécile,115.0,accompagner,137.0,Herr,,,,
631,285.0,idiot,115.0,tenir,137.0,Lehrer,,,,
632,285.0,entrer,115.0,compagnie,138.0,recht,,,,
633,285.0,couvent,115.0,laisse,138.0,gut,,,,
634,285.0,acheter,115.0,aller,138.0,Zeugnis,,,,
635,286.0,seul,,,138.0,Lehrer,,,,
636,287.0,droit,,,138.0,Simpel,,,,
637,287.0,bien,,,138.0,frisch,,,,
638,288.0,mauvais,117.0,chose,138.0,lon,,,,
639,289.0,difficile,,,138.0,Begehre,,,,
640,289.0,culotte,,,138.0,gemacht,,,,
641,289.0,bien,117.0,vingt,138.0,guet,,,,
642,290.0,jeunesse,,,138.0,heisse,,,,
643,290.0,faible,,,139.0,kumme,,,,
644,290.0,fille,118.0,verre,139.0,voll,,,,
645,290.0,heureux,118.0,litre,140.0,Tropfe,,,,
646,291.0,décoration,,,140.0,voll,,,,
647,293.0,ange,,,140.0,Vater,,,,
648,293.0,marier,118.0,aller,140.0,Fameli,,,,
649,,,118.0,aubergiste,141.0,Herre,,,,
653,,,119.0,billet,141.0,kumme,,,,
655,,,120.0,paysan,142.0,hie,,,,
656,,,120.0,faire,142.0,Pfarrer,,,,
659,,,121.0,crever,143.0,Vater,,,,
660,,,121.0,liste,143.0,Herre,,,,
668,,,123.0,municipal,145.0,mitmache,,,,
669,,,123.0,rester,146.0,schwärme,,,,
671,,,124.0,as,146.0,hie,,,,
676,,,125.0,chose,148.0,guete,,,,
677,,,125.0,haut,148.0,Frind,,,,
678,,,125.0,village,148.0,Fränz,,,,
679,,,125.0,moment,149.0,bitte,,,,
680,,,126.0,rester,149.0,leider,,,,
683,,,126.0,faire,150.0,nichts,,,,
684,,,126.0,article,150.0,gewinnen,,,,
687,,,127.0,vache,150.0,uff,,,,
691,,,127.0,chapeau,151.0,allewyl,,,,
693,,,128.0,râteau,151.0,gewunne,,,,
694,,,128.0,façon,152.0,tanze,,,,
696,,,128.0,nez,152.0,Tanz,,,,
697,,,129.0,article,152.0,versuchen,,,,
698,,,129.0,affaire,153.0,Träum,,,,
700,,,129.0,nombre,153.0,Herr,,,,
701,,,129.0,quantité,153.0,tanze,,,,
702,,,129.0,bétail,153.0,heilig,,,,
703,,,129.0,bref,153.0,vergesse,,,,
706,,,131.0,faire,154.0,bisse,,,,
708,,,131.0,corvée,154.0,Ruhe,,,,
710,,,133.0,particulier,155.0,Tröpfel,,,,
716,,,135.0,note,155.0,Stelle,,,,
717,,,135.0,expression,155.0,verfluchten,,,,
720,,,136.0,fièvre,156.0,komme,,,,
721,,,136.0,histoire,156.0,Ehr,,,,
722,,,137.0,peste,156.0,Rhümatisse,,,,
723,,,137.0,siècle,157.0,Herr,,,,
724,,,137.0,histoire,157.0,froh,,,,
725,,,138.0,note,158.0,Recht,,,,
727,,,138.0,certificat,158.0,lang,,,,
728,,,138.0,chose,158.0,verdammte,,,,
730,,,138.0,faire,159.0,Schinder,,,,
731,,,138.0,chambre,160.0,Eh,,,,
733,,,138.0,bois,164.0,fasse,,,,
734,,,138.0,hiver,165.0,tanz,,,,
737,,,139.0,note,167.0,kumme,,,,
738,,,139.0,expression,167.0,Worte,,,,
740,,,140.0,bière,168.0,Worten,,,,
741,,,140.0,tenir,168.0,Komm,,,,
747,,,141.0,manger,171.0,Bitte,,,,
748,,,141.0,liste,171.0,sehr,,,,
750,,,142.0,monde,172.0,Herr,,,,
752,,,143.0,ordre,173.0,Tropfe,,,,
754,,,143.0,corvée,176.0,campagne,,,,
755,,,144.0,doute,178.0,Fräulein,,,,
756,,,144.0,revenu,179.0,Lache,,,,
758,,,145.0,faire,180.0,Herre,,,,
760,,,145.0,rage,180.0,lon,,,,
761,,,145.0,prendre,180.0,sicher,,,,
763,,,146.0,montrer,182.0,gerade,,,,
767,,,147.0,moment,182.0,Guet,,,,
768,,,147.0,savant,183.0,Herr,,,,
770,,,147.0,fin,183.0,gläub,,,,
773,,,148.0,savant,183.0,uff,,,,
774,,,148.0,parler,184.0,Recht,,,,
775,,,148.0,dîner,184.0,recht,,,,
778,,,148.0,jambon,184.0,bitte,,,,
779,,,149.0,carte,184.0,meine,,,,
780,,,149.0,parler,184.0,nichts,,,,
781,,,149.0,municipal,185.0,Ehr,,,,
782,,,149.0,quelconque,185.0,guten,,,,
783,,,149.0,aller,185.0,Herr,,,,
785,,,149.0,aubergiste,186.0,scheeni,,,,
786,,,149.0,bouteille,186.0,gemacht,,,,
787,,,150.0,billet,186.0,Herr,,,,
790,,,150.0,devenir,188.0,effet,,,,
795,,,152.0,note,189.0,Fräulein,,,,
798,,,152.0,valse,190.0,Famile,,,,
800,,,153.0,écrire,190.0,miner,,,,
802,,,153.0,chien,190.0,gueter,,,,
803,,,153.0,nom,190.0,mitnander,,,,
804,,,154.0,faire,190.0,Jury,,,,
809,,,154.0,nouveau,192.0,loss,,,,
810,,,155.0,bouteille,192.0,Tochter,,,,
812,,,155.0,chanson,192.0,unfehlbar,,,,
814,,,155.0,air,192.0,Einfach,,,,
815,,,156.0,grand,192.0,lächerlich,,,,
820,,,157.0,fin,194.0,guet,,,,
822,,,157.0,tenir,194.0,bekumme,,,,
823,,,157.0,moment,194.0,nejgeerig,,,,
825,,,158.0,moment,195.0,Mänung,,,,
826,,,158.0,servir,195.0,Pris,,,,
827,,,158.0,gens,195.0,bekumme,,,,
828,,,158.0,refuser,195.0,verruckt,,,,
829,,,159.0,aubergiste,195.0,Gueter,,,,
830,,,159.0,faire,196.0,meiner,,,,
835,,,160.0,garçon,197.0,Ja,,,,
836,,,161.0,voiture,199.0,uff,,,,
839,,,163.0,moment,200.0,unglicklich,,,,
840,,,164.0,singulier,200.0,Gedicht,,,,
841,,,164.0,as,200.0,gemacht,,,,
846,,,165.0,drôle,201.0,uff,,,,
847,,,165.0,type,201.0,Gewisse,,,,
849,,,167.0,nom,201.0,nett,,,,
853,,,168.0,chanson,201.0,Himmel,,,,
855,,,168.0,originalité,202.0,Richtig,,,,
856,,,169.0,drôle,203.0,stolz,,,,
858,,,169.0,tenir,203.0,mine,,,,
859,,,170.0,monde,203.0,lange,,,,
860,,,171.0,devenir,203.0,Verwunderung,,,,
861,,,172.0,histoire,203.0,verlore,,,,
862,,,172.0,monde,203.0,gän,,,,
864,,,173.0,garçon,204.0,scheene,,,,
865,,,173.0,voiture,205.0,scheeni,,,,
867,,,173.0,gorge,206.0,nejgierig,,,,
868,,,173.0,pantalon,207.0,charmante,,,,
869,,,173.0,velours,207.0,Herrschafte,,,,
870,,,174.0,pension,207.0,gerischt,,,,
871,,,174.0,drôle,207.0,böes,,,,
872,,,174.0,monde,207.0,uff,,,,
873,,,175.0,commerçant,208.0,famille,,,,
874,,,175.0,vélo,208.0,binand,,,,
875,,,176.0,faire,208.0,kumme,,,,
878,,,176.0,instructif,209.0,Chance,,,,
879,,,176.0,vélo,209.0,Pris,,,,
882,,,178.0,leçon,209.0,Möglichkeit,,,,
883,,,178.0,ville,209.0,sehr,,,,
885,,,178.0,rustique,209.0,bestimmte,,,,
886,,,178.0,faire,210.0,Herr,,,,
888,,,178.0,valse,210.0,grad,,,,
889,,,179.0,ventre,211.0,Herr,,,,
891,,,179.0,porte,211.0,Fräid,,,,
892,,,179.0,pantalon,211.0,Vater,,,,
894,,,179.0,oie,212.0,Herr,,,,
895,,,180.0,oie,212.0,Hochzitterei,,,,
896,,,180.0,doucement,213.0,recht,,,,
897,,,180.0,menthe,213.0,besorgt,,,,
900,,,181.0,doute,214.0,Ja,,,,
902,,,181.0,oie,214.0,Uhr,,,,
903,,,182.0,village,214.0,nichts,,,,
904,,,182.0,rue,214.0,recht,,,,
905,,,182.0,précisément,214.0,kommen,,,,
906,,,182.0,vis,215.0,wohl,,,,
908,,,182.0,vélo,215.0,lange,,,,
909,,,182.0,oie,216.0,Gut,,,,
911,,,182.0,histoire,216.0,Ehre,,,,
912,,,182.0,garçon,216.0,Vergnügen,,,,
913,,,183.0,précisément,217.0,Herr,,,,
914,,,183.0,montrer,217.0,zefridde,,,,
915,,,183.0,chose,217.0,Fränz,,,,
917,,,183.0,note,218.0,Hüs,,,,
918,,,183.0,expression,218.0,letz,,,,
919,,,183.0,pied,218.0,Macht,,,,
923,,,184.0,mille,219.0,Herr,,,,
928,,,187.0,avancement,221.0,uff,,,,
929,,,187.0,distinction,221.0,Herr,,,,
931,,,187.0,porter,221.0,fette,,,,
932,,,187.0,nom,222.0,grad,,,,
933,,,188.0,effet,222.0,kumme,,,,
935,,,188.0,parler,222.0,bekumme,,,,
941,,,190.0,épicier,223.0,schade,,,,
942,,,190.0,ville,223.0,G'schiedheit,,,,
945,,,190.0,client,225.0,recht,,,,
946,,,190.0,partie,225.0,Fränz,,,,
948,,,191.0,prendre,225.0,Wort,,,,
952,,,191.0,parler,226.0,Fräid,,,,
953,,,192.0,laisse,226.0,Bitte,,,,
954,,,192.0,moment,226.0,Gelte,,,,
957,,,192.0,chose,226.0,sehr,,,,
961,,,193.0,verre,227.0,Ja,,,,
964,,,194.0,servir,227.0,schlecke,,,,
965,,,194.0,aubergiste,228.0,wahnsinnig,,,,
968,,,194.0,faire,228.0,uff,,,,
970,,,194.0,veau,228.0,armi,,,,
972,,,195.0,poulain,228.0,grad,,,,
973,,,195.0,envoyer,228.0,Fränz,,,,
974,,,195.0,prochain,228.0,frisch,,,,
977,,,195.0,faire,229.0,helfe,,,,
979,,,195.0,bourgeois,229.0,gän,,,,
981,,,196.0,compagnie,230.0,Landwirtschaft,,,,
982,,,196.0,singulier,230.0,Tochter,,,,
983,,,197.0,occasion,230.0,angenehmer,,,,
984,,,197.0,pension,230.0,Herr,,,,
985,,,197.0,ville,230.0,abläufe,,,,
986,,,198.0,rue,230.0,gälte,,,,
987,,,198.0,mémoire,231.0,Fränz,,,,
992,,,199.0,regarder,232.0,Sehn,,,,
994,,,199.0,avouer,232.0,guet,,,,
997,,,199.0,possible,233.0,sicher,,,,
1000,,,200.0,classe,233.0,Babbe,,,,
1005,,,201.0,robe,235.0,Ja,,,,
1007,,,201.0,chapeau,235.0,Guet,,,,
1008,,,201.0,velours,235.0,halt,,,,
1010,,,201.0,rouge,235.0,Schlimmer,,,,
1011,,,201.0,paire,235.0,gläub,,,,
1013,,,201.0,tête,236.0,Vater,,,,
1015,,,202.0,jour,237.0,gemacht,,,,
1016,,,202.0,robe,237.0,uff,,,,
1017,,,202.0,longue,238.0,Pfohl,,,,
1018,,,203.0,robe,238.0,grad,,,,
1019,,,203.0,longue,238.0,recht,,,,
1020,,,203.0,rose,238.0,Ja,,,,
1021,,,203.0,pois,239.0,gemacht,,,,
1023,,,203.0,tête,239.0,gewalti,,,,
1024,,,203.0,trottoir,239.0,lang,,,,
1027,,,205.0,nom,241.0,kumme,,,,
1028,,,206.0,nom,242.0,Dank,,,,
1031,,,207.0,chariot,242.0,leid,,,,
1033,,,207.0,prendre,242.0,guet,,,,
1034,,,207.0,prochain,243.0,Ja,,,,
1035,,,207.0,train,243.0,Gleis,,,,
1036,,,207.0,route,243.0,Ganz,,,,
1037,,,208.0,situation,243.0,sicher,,,,
1038,,,208.0,capable,243.0,loss,,,,
1042,,,208.0,compagnie,245.0,zamme,,,,
1043,,,208.0,retour,245.0,Mann,,,,
1044,,,209.0,chose,245.0,dumm,,,,
1045,,,209.0,premier,245.0,Dolle,,,,
1050,,,209.0,domaine,247.0,Schmitz,,,,
1051,,,209.0,moment,247.0,gän,,,,
1052,,,209.0,opportun,247.0,Deihenker,,,,
1054,,,210.0,savant,248.0,gän,,,,
1055,,,210.0,valse,248.0,fuerichter,,,,
1057,,,210.0,manger,249.0,sonderbare,,,,
1058,,,211.0,expression,249.0,Bräutigam,,,,
1060,,,212.0,occuper,249.0,guet,,,,
1064,,,213.0,cheval,251.0,Ja,,,,
1066,,,214.0,aubergiste,251.0,Glick,,,,
1070,,,215.0,servir,252.0,unvergesslicher,,,,
1071,,,216.0,dîner,252.0,geben,,,,
1073,,,216.0,grand,252.0,Richti,,,,
1074,,,216.0,trouver,253.0,Richtig,,,,
1075,,,216.0,assesseur,253.0,langen,,,,
1080,,,217.0,visiter,254.0,lon,,,,
1081,,,217.0,vingt,254.0,kalt,,,,
1084,,,218.0,souper,255.0,uff,,,,
1085,,,218.0,vache,255.0,Herre,,,,
1087,,,219.0,grand,255.0,Nichts,,,,
1088,,,219.0,épicier,255.0,Herr,,,,
1089,,,219.0,ville,256.0,Herr,,,,
1090,,,219.0,sucre,256.0,scheinen,,,,
1091,,,220.0,entendre,256.0,falsch,,,,
1092,,,220.0,chose,256.0,verstehen,,,,
1093,,,220.0,bétail,256.0,mein,,,,
1097,,,222.0,moment,258.0,ungläubige,,,,
1101,,,223.0,épouse,258.0,Herr,,,,
1108,,,224.0,veau,261.0,Fränz,,,,
1111,,,224.0,nouveau,261.0,scheess,,,,
1112,,,224.0,chose,262.0,Vater,,,,
1117,,,226.0,faire,263.0,Herr,,,,
1119,,,226.0,languir,263.0,gerne,,,,
1120,,,227.0,possible,263.0,Schwindler,,,,
1123,,,228.0,devenir,264.0,Wuet,,,,
1125,,,228.0,intérêt,264.0,Ja,,,,
1129,,,229.0,faire,265.0,Stille,,,,
1131,,,229.0,offre,265.0,morde,,,,
1133,,,229.0,ville,266.0,Herr,,,,
1134,,,229.0,oncle,266.0,recht,,,,
1136,,,229.0,poêle,266.0,still,,,,
1138,,,230.0,avouer,267.0,getragen,,,,
1140,,,230.0,compagnie,267.0,mine,,,,
1142,,,230.0,affaire,268.0,Arweit,,,,
1144,,,231.0,vache,268.0,Herr,,,,
1145,,,231.0,surnom,268.0,Mül,,,,
1146,,,231.0,laisse,268.0,kumme,,,,
1149,,,232.0,possible,269.0,Vater,,,,
1153,,,233.0,main,270.0,Bitte,,,,
1155,,,233.0,nom,271.0,Chance,,,,
1160,,,235.0,conserver,272.0,gemacht,,,,
1165,,,237.0,as,274.0,G'spass,,,,
1166,,,237.0,aveugle,275.0,Simpel,,,,
1167,,,238.0,gens,275.0,Dolle,,,,
1169,,,238.0,faire,275.0,halt,,,,
1173,,,238.0,parler,275.0,Gejewart,,,,
1174,,,239.0,produit,277.0,Chance,,,,
1175,,,239.0,effet,277.0,Bildung,,,,
1177,,,239.0,as,277.0,froh,,,,
1178,,,240.0,faire,278.0,beruhigen,,,,
1181,,,242.0,laisse,279.0,Herr,,,,
1182,,,242.0,courir,279.0,Professer,,,,
1183,,,242.0,nouveau,279.0,helfe,,,,
1184,,,243.0,voie,279.0,Professor,,,,
1185,,,243.0,laisse,280.0,Herr,,,,
1186,,,243.0,faire,280.0,Doktor,,,,
1189,,,244.0,nom,281.0,bitte,,,,
1192,,,245.0,femme,281.0,Vater,,,,
1195,,,245.0,porte,281.0,kumme,,,,
1197,,,246.0,nouveau,282.0,Plän,,,,
1199,,,247.0,garçon,282.0,Herr,,,,
1200,,,247.0,tourner,282.0,kumme,,,,
1201,,,247.0,tête,282.0,Vater,,,,
1207,,,248.0,drôle,284.0,Chance,,,,
1208,,,248.0,mode,285.0,Simpel,,,,
1211,,,249.0,mode,285.0,wohl,,,,
1215,,,250.0,jardin,287.0,Recht,,,,
1216,,,251.0,échelon,287.0,Ja,,,,
1217,,,251.0,échelle,287.0,Amen,,,,
1220,,,251.0,jour,288.0,grad,,,,
1221,,,252.0,jour,288.0,leid,,,,
1223,,,252.0,brosse,289.0,gewalti,,,,
1224,,,252.0,clou,289.0,Herre,,,,
1226,,,252.0,vêtement,290.0,mine,,,,
1228,,,253.0,forme,290.0,Tochter,,,,
1229,,,253.0,rectangle,290.0,glücklicher,,,,
1230,,,253.0,faire,290.0,zamme,,,,
1231,,,253.0,ville,290.0,Herr,,,,
1232,,,254.0,vêtement,290.0,Grossartig,,,,
1233,,,254.0,tailleur,290.0,Verstand,,,,
1236,,,254.0,possible,291.0,vergesse,,,,
1237,,,254.0,soupe,291.0,Jubiläum,,,,
1238,,,254.0,midi,292.0,Wuet,,,,
1239,,,254.0,table,292.0,uff,,,,
1240,,,255.0,gens,,,,,,
1242,,,255.0,pardon,,,,,,
1243,,,255.0,parler,,,,,,
1245,,,256.0,assesseur,,,,,,
1246,,,256.0,naturellement,,,,,,
1247,,,256.0,oncle,,,,,,
1249,,,257.0,naturellement,,,,,,
1254,,,258.0,pourquoi,,,,,,
1257,,,258.0,journée,,,,,,
1261,,,260.0,nom,,,,,,
1264,,,261.0,jardin,,,,,,
1268,,,263.0,jour,,,,,,
1269,,,263.0,table,,,,,,
1271,,,263.0,municipal,,,,,,
1272,,,263.0,village,,,,,,
1275,,,263.0,laisse,,,,,,
1276,,,263.0,montrer,,,,,,
1279,,,264.0,crever,,,,,,
1280,,,264.0,rage,,,,,,
1281,,,264.0,espion,,,,,,
1282,,,264.0,arrêter,,,,,,
1284,,,265.0,affaire,,,,,,
1285,,,266.0,raison,,,,,,
1287,,,266.0,industrie,,,,,,
1288,,,267.0,tailleur,,,,,,
1291,,,268.0,main,,,,,,
1294,,,268.0,histoire,,,,,,
1297,,,269.0,ville,,,,,,
1298,,,270.0,nom,,,,,,
1300,,,271.0,histoire,,,,,,
1305,,,272.0,pourquoi,,,,,,
1306,,,272.0,faire,,,,,,
1308,,,273.0,ouvrage,,,,,,
1311,,,274.0,chose,,,,,,
1315,,,275.0,garçon,,,,,,
1323,,,277.0,histoire,,,,,,
1324,,,277.0,cou,,,,,,
1328,,,277.0,gens,,,,,,
1330,,,277.0,affaire,,,,,,
1332,,,277.0,impoli,,,,,,
1334,,,278.0,industrie,,,,,,
1335,,,278.0,oie,,,,,,
1336,,,278.0,chose,,,,,,
1337,,,278.0,porte,,,,,,
1339,,,279.0,nouveau,,,,,,
1342,,,280.0,histoire,,,,,,
1343,,,280.0,offrir,,,,,,
1344,,,281.0,prier,,,,,,
1347,,,282.0,combinaison,,,,,,
1348,,,282.0,as,,,,,,
1349,,,282.0,ville,,,,,,
1351,,,282.0,main,,,,,,
1353,,,283.0,moment,,,,,,
1355,,,283.0,neveu,,,,,,
1362,,,285.0,tablier,,,,,,
1363,,,285.0,neuf,,,,,,
1364,,,285.0,prendre,,,,,,
1369,,,285.0,pendre,,,,,,
1370,,,285.0,note,,,,,,
1371,,,285.0,expression,,,,,,
1372,,,286.0,as,,,,,,
1373,,,286.0,faire,,,,,,
1379,,,289.0,vélo,,,,,,
1380,,,289.0,ville,,,,,,
1381,,,289.0,tablier,,,,,,
1382,,,289.0,vache,,,,,,
1383,,,289.0,expression,,,,,,
1386,,,290.0,avouer,,,,,,
1391,,,290.0,nouveau,,,,,,
1392,,,291.0,chose,,,,,,
1393,,,291.0,ordre,,,,,,
1394,,,291.0,classe,,,,,,
1396,,,291.0,air,,,,,,
1397,,,292.0,rage,,,,,,
1400,,,293.0,aller,,,,,,
1401,,,293.0,note,,,,,,
1402,,,293.0,expression,,,,,,
650,,,,,141.0,guet,,,,
651,,,,,141.0,uff,,,,
652,,,,,141.0,hie,,,,
654,,,,,141.0,schlecht,,,,
657,,,,,143.0,Hüs,,,,
658,,,,,143.0,endli,,,,
661,,,,,143.0,lon,,,,
662,,,,,144.0,Herr,,,,
663,,,,,144.0,lang,,,,
664,,,,,144.0,kumme,,,,
665,,,,,145.0,lon,,,,
666,,,,,145.0,Gelte,,,,
667,,,,,145.0,halte,,,,
670,,,,,146.0,Dank,,,,
672,,,,,147.0,Guet,,,,
673,,,,,147.0,kumme,,,,
674,,,,,147.0,Herr,,,,
675,,,,,148.0,Herr,,,,
681,,,,,149.0,Herre,,,,
682,,,,,149.0,Gut,,,,
685,,,,,150.0,gelte,,,,
686,,,,,150.0,lehre,,,,
688,,,,,150.0,schwerer,,,,
689,,,,,151.0,Vater,,,,
690,,,,,151.0,saöt,,,,
692,,,,,151.0,Simpel,,,,
695,,,,,152.0,Fräulein,,,,
699,,,,,153.0,uff,,,,
704,,,,,154.0,tanze,,,,
705,,,,,154.0,Angst,,,,
707,,,,,154.0,meine,,,,
709,,,,,155.0,Herr,,,,
711,,,,,155.0,Toder,,,,
712,,,,,155.0,lawandi,,,,
713,,,,,155.0,wunderschöne,,,,
714,,,,,155.0,Worten,,,,
715,,,,,155.0,Musik,,,,
718,,,,,156.0,gröeschte,,,,
719,,,,,156.0,Vergnüeje,,,,
726,,,,,158.0,Herr,,,,
729,,,,,159.0,verdammte,,,,
732,,,,,163.0,Durscht,,,,
735,,,,,165.0,sicher,,,,
736,,,,,165.0,mine,,,,
739,,,,,167.0,Schmeer,,,,
742,,,,,168.0,packend,,,,
743,,,,,169.0,mein,,,,
744,,,,,169.0,Herr,,,,
745,,,,,169.0,liebenswürdig,,,,
746,,,,,170.0,fasse,,,,
749,,,,,171.0,Herrschafte,,,,
751,,,,,173.0,Herr,,,,
753,,,,,175.0,Fasenacht,,,,
757,,,,,179.0,iwerfahre,,,,
759,,,,,180.0,Ja,,,,
762,,,,,182.0,uff,,,,
764,,,,,182.0,überfuhr,,,,
765,,,,,182.0,Geischt,,,,
766,,,,,182.0,aufgab,,,,
769,,,,,183.0,grad,,,,
771,,,,,183.0,Deifel,,,,
772,,,,,183.0,Ja,,,,
776,,,,,184.0,Ja,,,,
777,,,,,184.0,leid,,,,
784,,,,,185.0,Doktor,,,,
788,,,,,187.0,Herr,,,,
789,,,,,187.0,vergessen,,,,
791,,,,,188.0,Richtig,,,,
792,,,,,189.0,recht,,,,
793,,,,,189.0,Herr,,,,
794,,,,,189.0,Tochter,,,,
796,,,,,189.0,miner,,,,
797,,,,,189.0,Schwarz,,,,
799,,,,,190.0,Herr,,,,
801,,,,,190.0,Babbe,,,,
805,,,,,190.0,uff,,,,
806,,,,,191.0,iwwel,,,,
807,,,,,191.0,G'schpass,,,,
808,,,,,191.0,verrote,,,,
811,,,,,192.0,Herr,,,,
813,,,,,192.0,Lächerlich,,,,
816,,,,,193.0,sehr,,,,
817,,,,,193.0,gespannt,,,,
818,,,,,193.0,halte,,,,
819,,,,,193.0,gut,,,,
821,,,,,194.0,Pris,,,,
824,,,,,195.0,uff,,,,
831,,,,,196.0,Dame,,,,
832,,,,,196.0,Herre,,,,
833,,,,,197.0,glaub,,,,
834,,,,,197.0,trumpier,,,,
837,,,,,199.0,Herre,,,,
838,,,,,199.0,G'spass,,,,
